deck,opposing_deck,date,winrate,games_played
Inteleon,Arceus Inteleon,2022-05-10,1.0,1
Inteleon,Whimsicott,2022-05-10,0.0,1
Inteleon,Rapid Strike Malamar,2022-05-10,0.0,1
Altaria,Arceus Inteleon,2022-05-10,0.0,1
Altaria,Arceus Charizard,2022-05-10,0.0,1
Arceus Raichu,Arceus Inteleon,2022-05-10,0.0,1
Entei,Arceus Gyarados,2022-05-10,0.0,1
Stonjourner,Dark Arceus,2022-05-10,0.0,1
Rayquaza Flaaffy,Urshifu Inteleon,2022-05-10,0.0,1
Rayquaza Flaaffy,Arceus,2022-05-10,0.0,1
Rayquaza Flaaffy,Galarian Weezing,2022-05-10,0.0,1
Tapu Koko,Durant,2022-05-10,0.0,1
Tapu Koko,Arceus,2022-05-10,0.0,1
Tapu Koko,Umbreon Urshifu,2022-05-10,0.0,1
Tapu Koko,Mew Genesect,2022-05-10,0.0,2
Tapu Koko,Other,2022-05-10,0.0,1
Torkoal,Sylveon Arceus,2022-05-10,0.0,1
Torkoal,Rapid Strike Malamar,2022-05-10,0.0,1
Dragapult Inteleon,Arceus Inteleon,2022-05-10,0.0,1
Dragapult Inteleon,Arceus,2022-05-10,0.0,1
Dragapult Inteleon,Dark Inteleon,2022-05-10,0.0,1
Dragapult Inteleon,Victini,2022-05-10,0.0,1
Dragapult Inteleon,Mew Genesect,2022-05-10,0.0,2
Victini,Mew Genesect,2022-05-10,0.0,2
Victini,Other,2022-05-10,0.0,1
Victini,Arceus Inteleon,2022-05-10,0.0,1
Victini,Dragapult Inteleon,2022-05-10,0.0,1
Victini,Whimsicott,2022-05-10,0.0,1
Rapid Strike Malamar,Calyrex Inteleon,2022-05-02,0.57,7
Rapid Strike Malamar,Urshifu Inteleon,2022-05-02,0.17,6
Rapid Strike Malamar,Arceus,2022-05-02,0.5,4
Rapid Strike Malamar,Mew Genesect,2022-05-02,0.75,16
Rapid Strike Malamar,Arceus Inteleon,2022-05-02,0.56,9
Rapid Strike Malamar,Stonjourner,2022-05-02,0.0,3
Rapid Strike Malamar,Pachirisu Honchkrow,2022-05-02,1.0,1
Rapid Strike Malamar,Durant,2022-05-02,0.0,1
Rapid Strike Malamar,Arceus Lycanroc,2022-05-02,1.0,1
Rapid Strike Malamar,Whimsicott,2022-05-02,0.86,7
Rapid Strike Malamar,Dark Inteleon,2022-05-02,0.17,6
Rapid Strike Malamar,Suicune Ludicolo,2022-05-02,0.67,3
Rapid Strike Malamar,Arceus Charizard,2022-05-02,1.0,1
Rapid Strike Malamar,Entei,2022-05-02,0.0,1
Rapid Strike Malamar,Arceus Ice Rider,2022-05-02,0.67,3
Rapid Strike Malamar,Mad Party,2022-05-02,1.0,1
Rapid Strike Malamar,Arceus Malamar,2022-05-02,0.0,1
Rapid Strike Malamar,Arceus Duraludon,2022-05-02,0.67,3
Rapid Strike Malamar,Other,2022-05-02,0.75,4
Rapid Strike Malamar,Jolteon,2022-05-02,1.0,1
Rapid Strike Malamar,Sylveon,2022-05-02,0.0,1
Rapid Strike Malamar,Umbreon Urshifu,2022-05-02,1.0,1
Rapid Strike Malamar,Jolteon Inteleon,2022-05-02,0.0,1
Rapid Strike Malamar,Inteleon Inteleon,2022-05-02,0.0,2
Rapid Strike Malamar,Dark Arceus,2022-05-02,0.0,1
Rapid Strike Malamar,Charizard,2022-05-02,0.0,2
Rapid Strike Malamar,Shadow Rider Calyrex,2022-05-02,0.0,1
Mew Genesect,Entei,2022-05-02,1.0,1
Mew Genesect,Pachirisu Honchkrow,2022-05-02,0.0,1
Mew Genesect,Arceus Duraludon,2022-05-02,0.56,16
Mew Genesect,Arceus,2022-05-02,0.38,16
Mew Genesect,Arceus Inteleon,2022-05-02,0.59,34
Mew Genesect,Gengar,2022-05-02,0.2,5
Mew Genesect,Suicune Ludicolo,2022-05-02,0.67,6
Mew Genesect,Sylveon Arceus,2022-05-02,0.5,2
Mew Genesect,Dark Inteleon,2022-05-02,0.67,9
Mew Genesect,Urshifu Inteleon,2022-05-02,0.52,25
Mew Genesect,Arceus Rayquaza,2022-05-02,0.33,3
Mew Genesect,Mew Genesect,2022-05-02,0.49,78
Mew Genesect,Rapid Strike Malamar,2022-05-02,0.25,16
Mew Genesect,Whimsicott,2022-05-02,0.59,17
Mew Genesect,Jolteon Inteleon,2022-05-02,0.8,5
Mew Genesect,Inteleon,2022-05-02,1.0,1
Mew Genesect,Raichu Flaaffy,2022-05-02,0.5,2
Mew Genesect,Blissey,2022-05-02,0.0,1
Mew Genesect,Decidueye Inteleon,2022-05-02,0.67,3
Mew Genesect,Zoroark Box,2022-05-02,0.4,5
Mew Genesect,Shadow Rider Calyrex,2022-05-02,0.5,4
Mew Genesect,Arceus Malamar,2022-05-02,0.0,3
Mew Genesect,Arceus Charizard,2022-05-02,0.67,3
Mew Genesect,Calyrex Inteleon,2022-05-02,0.67,12
Mew Genesect,Dark Inteleon + Arceus,2022-05-02,0.33,3
Mew Genesect,Arceus Lycanroc,2022-05-02,0.5,2
Mew Genesect,Dark Arceus,2022-05-02,0.67,3
Mew Genesect,Jolteon,2022-05-02,0.33,3
Mew Genesect,Umbreon Urshifu,2022-05-02,0.5,4
Mew Genesect,Shadow Rider Whimsicott,2022-05-02,0.0,1
Mew Genesect,Arceus Stonjourner,2022-05-02,1.0,1
Mew Genesect,Durant,2022-05-02,0.0,4
Mew Genesect,Other,2022-05-02,0.25,4
Mew Genesect,Stonjourner,2022-05-02,1.0,2
Mew Genesect,Inteleon Inteleon,2022-05-02,0.0,1
Mew Genesect,Charizard,2022-05-02,0.0,1
Mew Genesect,Arceus Ice Rider,2022-05-02,1.0,1
Charizard,Calyrex Inteleon,2022-05-02,0.5,2
Charizard,Arceus Inteleon,2022-05-02,1.0,1
Charizard,Whimsicott,2022-05-02,0.5,2
Charizard,Dark Inteleon,2022-05-02,1.0,1
Charizard,Arceus Duraludon,2022-05-02,1.0,1
Charizard,Rapid Strike Malamar,2022-05-02,0.5,2
Charizard,Arceus,2022-05-02,1.0,1
Charizard,Leafeon Inteleon,2022-05-02,1.0,1
Charizard,Mew Genesect,2022-05-02,1.0,1
Charizard,Urshifu Inteleon,2022-05-02,1.0,1
Charizard,Inteleon Inteleon,2022-05-02,0.0,1
Calyrex Inteleon,Charizard,2022-05-02,0.5,2
Calyrex Inteleon,Umbreon Urshifu,2022-05-02,0.6,5
Calyrex Inteleon,Arceus,2022-05-02,0.71,7
Calyrex Inteleon,Rapid Strike Malamar,2022-05-02,0.43,7
Calyrex Inteleon,Other,2022-05-02,0.5,4
Calyrex Inteleon,Urshifu Inteleon,2022-05-02,0.67,6
Calyrex Inteleon,Arceus Inteleon,2022-05-02,0.25,12
Calyrex Inteleon,Mew Genesect,2022-05-02,0.25,12
Calyrex Inteleon,Arceus Lycanroc,2022-05-02,0.0,1
Calyrex Inteleon,Pachirisu Honchkrow,2022-05-02,0.0,1
Calyrex Inteleon,Shadow Rider Whimsicott,2022-05-02,1.0,1
Calyrex Inteleon,Suicune Ludicolo,2022-05-02,1.0,1
Calyrex Inteleon,Arceus Duraludon,2022-05-02,0.5,2
Calyrex Inteleon,Whimsicott,2022-05-02,0.67,6
Calyrex Inteleon,Arceus Charizard,2022-05-02,1.0,1
Calyrex Inteleon,Gengar,2022-05-02,0.5,2
Calyrex Inteleon,Stonjourner,2022-05-02,1.0,2
Calyrex Inteleon,Arceus Malamar,2022-05-02,0.5,2
Calyrex Inteleon,Dark Arceus,2022-05-02,1.0,1
Calyrex Inteleon,Leafeon Inteleon,2022-05-02,1.0,1
Inteleon Inteleon,Arceus Inteleon,2022-05-02,1.0,3
Inteleon Inteleon,Suicune Ludicolo,2022-05-02,1.0,1
Inteleon Inteleon,Arceus,2022-05-02,1.0,1
Inteleon Inteleon,Dark Inteleon,2022-05-02,1.0,1
Inteleon Inteleon,Rapid Strike Malamar,2022-05-02,1.0,2
Inteleon Inteleon,Urshifu Inteleon,2022-05-02,0.5,2
Inteleon Inteleon,Mew Genesect,2022-05-02,1.0,1
Inteleon Inteleon,Charizard,2022-05-02,1.0,1
Inteleon Inteleon,Other,2022-05-02,0.0,1
Inteleon Inteleon,Whimsicott,2022-05-02,0.0,1
Whimsicott,Mew Genesect,2022-05-02,0.35,17
Whimsicott,Arceus Inteleon,2022-05-02,0.53,19
Whimsicott,Dark Inteleon,2022-05-02,0.33,6
Whimsicott,Whimsicott,2022-05-02,0.47,30
Whimsicott,Urshifu Inteleon,2022-05-02,0.47,17
Whimsicott,Arceus Ice Rider,2022-05-02,0.0,3
Whimsicott,Arceus Duraludon,2022-05-02,0.44,9
Whimsicott,Shadow Rider Whimsicott,2022-05-02,0.5,2
Whimsicott,Rapid Strike Malamar,2022-05-02,0.14,7
Whimsicott,Arceus Charizard,2022-05-02,0.2,5
Whimsicott,Jolteon,2022-05-02,0.0,1
Whimsicott,Gengar,2022-05-02,0.5,6
Whimsicott,Umbreon Urshifu,2022-05-02,0.0,3
Whimsicott,Arceus,2022-05-02,0.45,11
Whimsicott,Arceus Malamar,2022-05-02,1.0,1
Whimsicott,Victini,2022-05-02,0.0,1
Whimsicott,Sylveon,2022-05-02,0.0,1
Whimsicott,Jolteon Inteleon,2022-05-02,0.25,4
Whimsicott,Dark Arceus,2022-05-02,0.67,3
Whimsicott,Lucario,2022-05-02,1.0,1
Whimsicott,Blissey,2022-05-02,0.5,2
Whimsicott,Entei,2022-05-02,1.0,1
Whimsicott,Shadow Rider Calyrex,2022-05-02,0.0,1
Whimsicott,Dark Inteleon + Arceus,2022-05-02,0.0,1
Whimsicott,Suicune Ludicolo,2022-05-02,0.0,2
Whimsicott,Pachirisu Honchkrow,2022-05-02,1.0,1
Whimsicott,Calyrex Inteleon,2022-05-02,0.33,6
Whimsicott,Arceus Rayquaza,2022-05-02,1.0,1
Whimsicott,Charizard,2022-05-02,0.0,2
Whimsicott,Zoroark Box,2022-05-02,0.0,1
Whimsicott,Arceus Stonjourner,2022-05-02,0.5,2
Whimsicott,Mad Party,2022-05-02,1.0,1
Whimsicott,Corviknight,2022-05-02,1.0,1
Whimsicott,Other,2022-05-02,0.0,1
Whimsicott,Sylveon Arceus,2022-05-02,0.0,1
Whimsicott,Durant,2022-05-02,0.0,1
Whimsicott,Decidueye Inteleon,2022-05-02,0.0,1
Whimsicott,Inteleon Inteleon,2022-05-02,1.0,1
Arceus Inteleon,Arceus,2022-05-02,0.62,16
Arceus Inteleon,Arceus Malamar,2022-05-02,0.5,4
Arceus Inteleon,Arceus Lycanroc,2022-05-02,0.0,2
Arceus Inteleon,Urshifu Inteleon,2022-05-02,0.63,27
Arceus Inteleon,Arceus Charizard,2022-05-02,0.43,7
Arceus Inteleon,Whimsicott,2022-05-02,0.47,19
Arceus Inteleon,Other,2022-05-02,0.83,6
Arceus Inteleon,Dark Inteleon,2022-05-02,0.67,6
Arceus Inteleon,Calyrex Inteleon,2022-05-02,0.67,12
Arceus Inteleon,Mew Genesect,2022-05-02,0.41,34
Arceus Inteleon,Sylveon Arceus,2022-05-02,0.0,2
Arceus Inteleon,Jolteon Inteleon,2022-05-02,0.83,6
Arceus Inteleon,Rapid Strike Malamar,2022-05-02,0.33,9
Arceus Inteleon,Inteleon Inteleon,2022-05-02,0.0,3
Arceus Inteleon,Durant,2022-05-02,0.5,2
Arceus Inteleon,Dark Arceus,2022-05-02,1.0,2
Arceus Inteleon,Jolteon,2022-05-02,1.0,1
Arceus Inteleon,Arceus Rayquaza,2022-05-02,1.0,2
Arceus Inteleon,Corviknight,2022-05-02,0.0,1
Arceus Inteleon,Arceus Duraludon,2022-05-02,0.38,8
Arceus Inteleon,Arceus Stonjourner,2022-05-02,0.0,1
Arceus Inteleon,Umbreon Urshifu,2022-05-02,0.67,3
Arceus Inteleon,Shadow Rider Calyrex,2022-05-02,0.0,1
Arceus Inteleon,Arceus Inteleon,2022-05-02,0.5,32
Arceus Inteleon,Sylveon,2022-05-02,1.0,1
Arceus Inteleon,Charizard,2022-05-02,0.0,1
Arceus Inteleon,Arceus Ice Rider,2022-05-02,0.17,6
Arceus Inteleon,Blissey,2022-05-02,1.0,1
Arceus Inteleon,Suicune Ludicolo,2022-05-02,0.6,5
Arceus Inteleon,Victini,2022-05-02,1.0,1
Arceus Inteleon,Gengar,2022-05-02,0.33,3
Arceus Inteleon,Pachirisu Honchkrow,2022-05-02,1.0,1
Arceus Inteleon,Stonjourner,2022-05-02,1.0,1
Arceus Inteleon,Leafeon Inteleon,2022-05-02,0.33,3
Arceus Inteleon,Mad Party,2022-05-02,0.0,1
Arceus Inteleon,Shadow Rider Whimsicott,2022-05-02,0.0,1
Arceus Inteleon,Decidueye Inteleon,2022-05-02,0.0,1
Other,Calyrex Inteleon,2022-05-02,0.25,4
Other,Umbreon Urshifu,2022-05-02,1.0,1
Other,Arceus Lycanroc,2022-05-02,0.5,2
Other,Arceus,2022-05-02,0.75,4
Other,Urshifu Inteleon,2022-05-02,0.62,8
Other,Arceus Malamar,2022-05-02,0.0,2
Other,Arceus Inteleon,2022-05-02,0.17,6
Other,Corviknight,2022-05-02,0.0,1
Other,Suicune Ludicolo,2022-05-02,0.0,1
Other,Weezing Inteleon,2022-05-02,1.0,1
Other,Other,2022-05-02,0.5,12
Other,Decidueye Inteleon,2022-05-02,1.0,1
Other,Stonjourner,2022-05-02,1.0,1
Other,Sylveon Arceus,2022-05-02,0.0,1
Other,Arceus Ice Rider,2022-05-02,1.0,1
Other,Rapid Strike Malamar,2022-05-02,0.25,4
Other,Mew Genesect,2022-05-02,0.75,4
Other,Arceus Duraludon,2022-05-02,1.0,1
Other,Jolteon Inteleon,2022-05-02,0.0,1
Other,Whimsicott,2022-05-02,1.0,1
Other,Arceus Charizard,2022-05-02,0.5,2
Other,Shadow Rider Calyrex,2022-05-02,1.0,1
Other,Inteleon Inteleon,2022-05-02,0.0,1
Urshifu Inteleon,Arceus Inteleon,2022-05-02,0.3,27
Urshifu Inteleon,Suicune Ludicolo,2022-05-02,0.5,6
Urshifu Inteleon,Calyrex Inteleon,2022-05-02,0.33,6
Urshifu Inteleon,Urshifu Inteleon,2022-05-02,0.48,46
Urshifu Inteleon,Mew Genesect,2022-05-02,0.48,25
Urshifu Inteleon,Whimsicott,2022-05-02,0.41,17
Urshifu Inteleon,Jolteon Inteleon,2022-05-02,0.67,3
Urshifu Inteleon,Gengar,2022-05-02,0.83,6
Urshifu Inteleon,Arceus Duraludon,2022-05-02,0.25,12
Urshifu Inteleon,Rapid Strike Malamar,2022-05-02,0.67,6
Urshifu Inteleon,Leafeon Inteleon,2022-05-02,1.0,1
Urshifu Inteleon,Arceus,2022-05-02,0.36,14
Urshifu Inteleon,Dark Arceus,2022-05-02,1.0,4
Urshifu Inteleon,Shadow Rider Calyrex,2022-05-02,0.4,5
Urshifu Inteleon,Other,2022-05-02,0.38,8
Urshifu Inteleon,Urshifu Blaziken,2022-05-02,0.0,1
Urshifu Inteleon,Shadow Rider Whimsicott,2022-05-02,1.0,1
Urshifu Inteleon,Arceus Lycanroc,2022-05-02,0.67,3
Urshifu Inteleon,Arceus Malamar,2022-05-02,1.0,1
Urshifu Inteleon,Umbreon Urshifu,2022-05-02,0.33,6
Urshifu Inteleon,Donphan Moltres,2022-05-02,1.0,1
Urshifu Inteleon,Zoroark Box,2022-05-02,1.0,2
Urshifu Inteleon,Arceus Charizard,2022-05-02,0.75,4
Urshifu Inteleon,Mad Party,2022-05-02,0.0,2
Urshifu Inteleon,Corviknight,2022-05-02,1.0,1
Urshifu Inteleon,Dark Inteleon,2022-05-02,0.67,6
Urshifu Inteleon,Sylveon Arceus,2022-05-02,0.0,1
Urshifu Inteleon,Pachirisu Honchkrow,2022-05-02,1.0,1
Urshifu Inteleon,Decidueye Inteleon,2022-05-02,0.0,2
Urshifu Inteleon,Victini,2022-05-02,1.0,1
Urshifu Inteleon,Sylveon,2022-05-02,0.0,1
Urshifu Inteleon,Lucario,2022-05-02,1.0,1
Urshifu Inteleon,Inteleon Inteleon,2022-05-02,0.5,2
Urshifu Inteleon,Charizard,2022-05-02,0.0,1
Decidueye Inteleon,Mew Genesect,2022-05-02,0.33,3
Decidueye Inteleon,Arceus Ice Rider,2022-05-02,0.0,1
Decidueye Inteleon,Other,2022-05-02,0.0,1
Decidueye Inteleon,Arceus Malamar,2022-05-02,1.0,1
Decidueye Inteleon,Urshifu Inteleon,2022-05-02,1.0,2
Decidueye Inteleon,Arceus Lycanroc,2022-05-02,1.0,1
Decidueye Inteleon,Arceus Inteleon,2022-05-02,1.0,1
Decidueye Inteleon,Arceus Charizard,2022-05-02,1.0,1
Decidueye Inteleon,Durant,2022-05-02,0.0,1
Decidueye Inteleon,Whimsicott,2022-05-02,1.0,1
Decidueye Inteleon,Leafeon Inteleon,2022-05-02,1.0,1
Leafeon Inteleon,Urshifu Inteleon,2022-05-02,0.0,1
Leafeon Inteleon,Arceus,2022-05-02,1.0,1
Leafeon Inteleon,Suicune Ludicolo,2022-05-02,1.0,1
Leafeon Inteleon,Sylveon Arceus,2022-05-02,1.0,1
Leafeon Inteleon,Arceus Malamar,2022-05-02,1.0,1
Leafeon Inteleon,Arceus Inteleon,2022-05-02,0.67,3
Leafeon Inteleon,Arceus Duraludon,2022-05-02,1.0,2
Leafeon Inteleon,Charizard,2022-05-02,0.0,1
Leafeon Inteleon,Calyrex Inteleon,2022-05-02,0.0,1
Leafeon Inteleon,Durant,2022-05-02,1.0,1
Leafeon Inteleon,Decidueye Inteleon,2022-05-02,0.0,1
Durant,Rapid Strike Malamar,2022-05-02,1.0,1
Durant,Arceus,2022-05-02,0.0,1
Durant,Umbreon Urshifu,2022-05-02,0.0,1
Durant,Arceus Inteleon,2022-05-02,0.5,2
Durant,Arceus Duraludon,2022-05-02,0.0,2
Durant,Arceus Malamar,2022-05-02,1.0,1
Durant,Mew Genesect,2022-05-02,0.5,4
Durant,Arceus Rayquaza,2022-05-02,1.0,1
Durant,Whimsicott,2022-05-02,1.0,1
Durant,Decidueye Inteleon,2022-05-02,1.0,1
Durant,Leafeon Inteleon,2022-05-02,0.0,1
Arceus,Arceus,2022-05-02,0.5,16
Arceus,Whimsicott,2022-05-02,0.45,11
Arceus,Mad Party,2022-05-02,0.5,2
Arceus,Urshifu Inteleon,2022-05-02,0.64,14
Arceus,Victini,2022-05-02,0.0,1
Arceus,Arceus Inteleon,2022-05-02,0.38,16
Arceus,Durant,2022-05-02,1.0,1
Arceus,Arceus Duraludon,2022-05-02,0.29,7
Arceus,Mew Genesect,2022-05-02,0.62,16
Arceus,Dark Arceus,2022-05-02,0.67,3
Arceus,Rapid Strike Malamar,2022-05-02,0.5,4
Arceus,Other,2022-05-02,0.25,4
Arceus,Umbreon Urshifu,2022-05-02,1.0,2
Arceus,Calyrex Inteleon,2022-05-02,0.29,7
Arceus,Gengar,2022-05-02,1.0,3
Arceus,Suicune Ludicolo,2022-05-02,0.5,6
Arceus,Leafeon Inteleon,2022-05-02,0.0,1
Arceus,Jolteon Inteleon,2022-05-02,0.75,4
Arceus,Dark Inteleon,2022-05-02,0.4,5
Arceus,Inteleon Inteleon,2022-05-02,0.0,1
Arceus,Arceus Lycanroc,2022-05-02,0.5,2
Arceus,Raichu Flaaffy,2022-05-02,0.0,1
Arceus,Corviknight,2022-05-02,1.0,1
Arceus,Shadow Rider Whimsicott,2022-05-02,1.0,1
Arceus,Entei,2022-05-02,1.0,1
Arceus,Arceus Malamar,2022-05-02,0.5,2
Arceus,Urshifu Blaziken,2022-05-02,1.0,1
Arceus,Arceus Charizard,2022-05-02,0.33,3
Arceus,Shadow Rider Calyrex,2022-05-02,0.33,3
Arceus,Sylveon,2022-05-02,1.0,3
Arceus,Charizard,2022-05-02,0.0,1
Arceus,Arceus Stonjourner,2022-05-02,0.0,1
Dark Arceus,Arceus,2022-05-02,0.33,3
Dark Arceus,Urshifu Inteleon,2022-05-02,0.0,4
Dark Arceus,Donphan Moltres,2022-05-02,1.0,1
Dark Arceus,Umbreon Urshifu,2022-05-02,1.0,1
Dark Arceus,Jolteon Inteleon,2022-05-02,0.0,1
Dark Arceus,Arceus Inteleon,2022-05-02,0.0,2
Dark Arceus,Whimsicott,2022-05-02,0.33,3
Dark Arceus,Mew Genesect,2022-05-02,0.33,3
Dark Arceus,Urshifu Blaziken,2022-05-02,1.0,1
Dark Arceus,Sylveon,2022-05-02,1.0,1
Dark Arceus,Sylveon Arceus,2022-05-02,1.0,1
Dark Arceus,Rapid Strike Malamar,2022-05-02,1.0,1
Dark Arceus,Arceus Duraludon,2022-05-02,1.0,1
Dark Arceus,Calyrex Inteleon,2022-05-02,0.0,1
Shadow Rider Calyrex,Urshifu Inteleon,2022-05-02,0.6,5
Shadow Rider Calyrex,Shadow Rider Whimsicott,2022-05-02,1.0,1
Shadow Rider Calyrex,Mew Genesect,2022-05-02,0.5,4
Shadow Rider Calyrex,Dark Inteleon,2022-05-02,0.5,2
Shadow Rider Calyrex,Suicune Ludicolo,2022-05-02,0.0,3
Shadow Rider Calyrex,Arceus Inteleon,2022-05-02,1.0,1
Shadow Rider Calyrex,Gengar,2022-05-02,1.0,1
Shadow Rider Calyrex,Whimsicott,2022-05-02,1.0,1
Shadow Rider Calyrex,Arceus Charizard,2022-05-02,1.0,1
Shadow Rider Calyrex,Dark Inteleon + Arceus,2022-05-02,0.0,1
Shadow Rider Calyrex,Arceus,2022-05-02,0.67,3
Shadow Rider Calyrex,Umbreon Urshifu,2022-05-02,0.0,1
Shadow Rider Calyrex,Rapid Strike Malamar,2022-05-02,1.0,1
Shadow Rider Calyrex,Other,2022-05-02,0.0,1
Arceus Charizard,Weezing Inteleon,2022-05-02,1.0,1
Arceus Charizard,Arceus Inteleon,2022-05-02,0.57,7
Arceus Charizard,Suicune Ludicolo,2022-05-02,0.0,2
Arceus Charizard,Whimsicott,2022-05-02,0.8,5
Arceus Charizard,Rapid Strike Malamar,2022-05-02,0.0,1
Arceus Charizard,Pachirisu Honchkrow,2022-05-02,1.0,1
Arceus Charizard,Mew Genesect,2022-05-02,0.33,3
Arceus Charizard,Shadow Rider Whimsicott,2022-05-02,1.0,1
Arceus Charizard,Arceus Duraludon,2022-05-02,1.0,3
Arceus Charizard,Arceus Charizard,2022-05-02,0.5,8
Arceus Charizard,Shadow Rider Calyrex,2022-05-02,0.0,1
Arceus Charizard,Urshifu Inteleon,2022-05-02,0.25,4
Arceus Charizard,Calyrex Inteleon,2022-05-02,0.0,1
Arceus Charizard,Arceus Ice Rider,2022-05-02,0.0,1
Arceus Charizard,Arceus,2022-05-02,0.33,3
Arceus Charizard,Gengar,2022-05-02,1.0,1
Arceus Charizard,Arceus Malamar,2022-05-02,1.0,1
Arceus Charizard,Stonjourner,2022-05-02,0.0,1
Arceus Charizard,Arceus Lycanroc,2022-05-02,1.0,1
Arceus Charizard,Other,2022-05-02,0.5,2
Arceus Charizard,Decidueye Inteleon,2022-05-02,0.0,1
Arceus Ice Rider,Whimsicott,2022-05-02,1.0,3
Arceus Ice Rider,Rapid Strike Malamar,2022-05-02,0.33,3
Arceus Ice Rider,Decidueye Inteleon,2022-05-02,0.0,1
Arceus Ice Rider,Arceus Inteleon,2022-05-02,0.83,6
Arceus Ice Rider,Umbreon Urshifu,2022-05-02,0.0,1
Arceus Ice Rider,Other,2022-05-02,0.0,1
Arceus Ice Rider,Arceus Charizard,2022-05-02,1.0,1
Arceus Ice Rider,Mew Genesect,2022-05-02,0.0,1
Arceus Duraludon,Urshifu Inteleon,2022-05-02,0.75,12
Arceus Duraludon,Dark Inteleon,2022-05-02,0.4,5
Arceus Duraludon,Whimsicott,2022-05-02,0.56,9
Arceus Duraludon,Mew Genesect,2022-05-02,0.44,16
Arceus Duraludon,Arceus Rayquaza,2022-05-02,0.5,2
Arceus Duraludon,Arceus Duraludon,2022-05-02,0.5,12
Arceus Duraludon,Single Strike Urshifu,2022-05-02,1.0,1
Arceus Duraludon,Arceus,2022-05-02,0.71,7
Arceus Duraludon,Arceus Inteleon,2022-05-02,0.62,8
Arceus Duraludon,Pachirisu Honchkrow,2022-05-02,1.0,1
Arceus Duraludon,Urshifu Blaziken,2022-05-02,1.0,1
Arceus Duraludon,Durant,2022-05-02,1.0,2
Arceus Duraludon,Calyrex Inteleon,2022-05-02,0.5,2
Arceus Duraludon,Umbreon Urshifu,2022-05-02,0.5,2
Arceus Duraludon,Arceus Charizard,2022-05-02,0.0,3
Arceus Duraludon,Rapid Strike Malamar,2022-05-02,0.33,3
Arceus Duraludon,Lucario,2022-05-02,0.0,1
Arceus Duraludon,Stonjourner,2022-05-02,1.0,1
Arceus Duraludon,Other,2022-05-02,0.0,1
Arceus Duraludon,Charizard,2022-05-02,0.0,1
Arceus Duraludon,Suicune Ludicolo,2022-05-02,0.0,1
Arceus Duraludon,Jolteon Inteleon,2022-05-02,1.0,1
Arceus Duraludon,Dark Inteleon + Arceus,2022-05-02,1.0,1
Arceus Duraludon,Leafeon Inteleon,2022-05-02,0.0,2
Arceus Duraludon,Gengar,2022-05-02,1.0,1
Arceus Duraludon,Dark Arceus,2022-05-02,0.0,1
Arceus Duraludon,Arceus Malamar,2022-05-02,0.0,1
Umbreon Urshifu,Whimsicott,2022-05-02,1.0,3
Umbreon Urshifu,Sylveon,2022-05-02,0.0,1
Umbreon Urshifu,Arceus,2022-05-02,0.0,2
Umbreon Urshifu,Dark Arceus,2022-05-02,0.0,1
Umbreon Urshifu,Other,2022-05-02,0.0,1
Umbreon Urshifu,Calyrex Inteleon,2022-05-02,0.4,5
Umbreon Urshifu,Stonjourner,2022-05-02,1.0,1
Umbreon Urshifu,Suicune Ludicolo,2022-05-02,1.0,1
Umbreon Urshifu,Urshifu Inteleon,2022-05-02,0.67,6
Umbreon Urshifu,Arceus Inteleon,2022-05-02,0.33,3
Umbreon Urshifu,Durant,2022-05-02,1.0,1
Umbreon Urshifu,Arceus Malamar,2022-05-02,0.0,1
Umbreon Urshifu,Mew Genesect,2022-05-02,0.5,4
Umbreon Urshifu,Arceus Duraludon,2022-05-02,0.5,2
Umbreon Urshifu,Arceus Ice Rider,2022-05-02,1.0,1
Umbreon Urshifu,Rapid Strike Malamar,2022-05-02,0.0,1
Umbreon Urshifu,Shadow Rider Whimsicott,2022-05-02,0.0,1
Umbreon Urshifu,Shadow Rider Calyrex,2022-05-02,1.0,1
Dark Inteleon,Dark Inteleon + Arceus,2022-05-02,0.5,2
Dark Inteleon,Shadow Rider Calyrex,2022-05-02,0.5,2
Dark Inteleon,Lucario,2022-05-02,1.0,1
Dark Inteleon,Arceus Inteleon,2022-05-02,0.33,6
Dark Inteleon,Arceus Duraludon,2022-05-02,0.6,5
Dark Inteleon,Whimsicott,2022-05-02,0.67,6
Dark Inteleon,Mew Genesect,2022-05-02,0.33,9
Dark Inteleon,Jolteon Inteleon,2022-05-02,1.0,2
Dark Inteleon,Rapid Strike Malamar,2022-05-02,0.83,6
Dark Inteleon,Arceus,2022-05-02,0.6,5
Dark Inteleon,Urshifu Inteleon,2022-05-02,0.33,6
Dark Inteleon,Arceus Lycanroc,2022-05-02,0.5,2
Dark Inteleon,Gengar,2022-05-02,1.0,1
Dark Inteleon,Inteleon Inteleon,2022-05-02,0.0,1
Dark Inteleon,Charizard,2022-05-02,0.0,1
Dark Inteleon,Suicune Ludicolo,2022-05-02,1.0,1
Stonjourner,Rapid Strike Malamar,2022-05-02,1.0,3
Stonjourner,Jolteon Inteleon,2022-05-02,1.0,1
Stonjourner,Umbreon Urshifu,2022-05-02,0.0,1
Stonjourner,Sylveon Arceus,2022-05-02,1.0,1
Stonjourner,Other,2022-05-02,0.0,1
Stonjourner,Calyrex Inteleon,2022-05-02,0.0,2
Stonjourner,Mew Genesect,2022-05-02,0.0,2
